"oid","itm_id","itm_volume","itm_weight","itm_agingspeed","itm_objectafterrot","itm_script","itm_rotsininventory","itm_brightness","itm_worth","itm_buystack","itm_maxstack","itm_name_german","itm_name_english","itm_description_german","itm_description_english","itm_rareness","itm_name","itm_level"
"147370","65","1","100","4","65","item.general.wood","f","0","2600","1","1","Kurzbogen","short bow","","","1","shortBow","10"
"147371","67","1","20","4","67","item.general.jewel","f","0","2500","1","1","goldene Rubinkette","golden ruby amulet","","","1","goldenRubyAmulet","25"
"147373","69","1","100","4","69","\N","f","0","100","1","1000","Rohleder","raw leather","","","1","rawLeather","0"
"147551","372","1","30000","8","372","item.id_372_poisonfield","f","3","0","1","1","Giftwolke","poison cloud","","","1","\N","0"
"147552","373","1","30000","8","373","\N","f","0","0","1","1","Wind","wind","","","1","\N","0"
"147554","375","1","30000","1","375","\N","f","0","0","1","1","zerstörte Falle","destroyed trap","","","1","\N","0"
"147555","376","1","30000","1","375","\N","f","0","0","1","1","ausgelöste Falle","set off trap","","","1","\N","0"
"147556","378","1","30000","15","375","item.traps","f","0","0","1","1","getarnte Falle","hidden trap","","","1","\N","0"
"147557","379","1","30000","15","375","item.traps","f","0","0","1","1","getarnte Falle","hidden trap","","","1","\N","0"
"147558","380","1","30000","15","375","item.traps","f","0","0","1","1","getarnte Falle","hidden trap","","","1","\N","0"
"147559","381","1","30000","15","375","item.traps","f","0","0","1","1","getarnte Falle","hidden trap","","","1","\N","0"
"147560","382","1","50","4","382","gm.items.id_382_ceilingtrowel","f","0","0","1","1","Deckenkelle","ceiling trowel","","","1","\N","0"
"147374","70","1","100","4","70","item.general.wood","f","0","23600","1","1","Armbrust","crossbow","","","1","crossbow","60"
"147564","387","1","30000","255","387","item.harvest","f","0","0","1","1","Strauch","bush","","","1","\N","0"
"147568","392","1","50","15","392","item.lights","t","5","0","1","1","Fackel","torch","","","1","\N","0"
"147570","394","1","50","15","393","item.lights","t","4","0","1","1","Laterne","lantern","","","1","\N","0"
"147571","395","1","30000","255","395","item.lights","f","0","0","1","1","Öllampe","oil lamp","","","1","\N","0"
"147572","396","1","30000","15","395","item.lights","t","5","0","1","1","Öllampe","oil lamp","","","1","\N","0"
"147573","397","1","50","15","92","item.lights","t","3","0","1","1","Öllampe","oil lamp","","","1","\N","0"
"147576","400","1","25","15","399","item.lights","t","4","0","1","1","Kerze","candle","","","1","\N","0"
"147577","401","1","30000","255","401","item.lights","f","0","0","1","1","Fackelhalter","torch holder","","","1","\N","0"
"147578","402","1","30000","15","401","item.lights","t","5","0","1","1","Fackel","torch","","","1","\N","0"
"147579","403","1","30000","255","403","item.lights","f","0","0","1","1","Fackelhalter","torch holder","","","1","\N","0"
"147580","404","1","30000","15","403","item.lights","t","5","0","1","1","Fackel","torch","","","1","\N","0"
"147584","408","1","30000","255","408","\N","f","4","0","1","1","Pilz","mushroom","","","1","\N","0"
"147585","409","1","30000","255","409","\N","f","4","0","1","1","Pilz","mushroom","","","1","\N","0"
"147586","410","1","30000","255","410","\N","f","4","0","1","1","Pilz","mushroom","","","1","\N","0"
"147587","411","1","30000","255","411","\N","f","4","0","1","1","Pilz","mushroom","","","1","\N","0"
"147588","412","1","30000","255","412","\N","f","4","0","1","1","Pilz","mushroom","","","1","\N","0"
"147589","413","1","30000","255","413","\N","f","4","0","1","1","Pilz","mushroom","","","1","\N","0"
"147590","414","1","30000","255","414","\N","f","5","0","1","1","Pilz","mushroom","","","1","\N","0"
"147591","415","1","30000","255","415","\N","f","5","0","1","1","Pilz","mushroom","","","1","\N","0"
"147592","416","1","30000","255","416","\N","f","5","0","1","1","Pilz","mushroom","","","1","\N","0"
"147593","417","1","30000","255","417","\N","f","5","0","1","1","Pilz","mushroom","","","1","\N","0"
"147594","418","1","30000","255","418","\N","f","5","0","1","1","Pilz","mushroom","","","1","\N","0"
"147595","419","1","30000","255","419","\N","f","5","0","1","1","Pilz","mushroom","","","1","\N","0"
"147596","420","1","30000","255","420","\N","f","4","0","1","1","Pilz","mushroom","","","1","\N","0"
"147597","421","1","30000","255","421","\N","f","4","0","1","1","Pilz","mushroom","","","1","\N","0"
"147598","422","1","30000","255","422","\N","f","4","0","1","1","Pilz","mushroom","","","1","\N","0"
"147599","423","1","30000","255","423","\N","f","0","0","1","1","Pilz","mushroom","","","1","\N","0"
"147600","424","1","30000","255","424","\N","f","0","0","1","1","Pilz","mushroom","","","1","\N","0"
"147601","425","1","30000","255","425","\N","f","0","0","1","1","Pilz","mushroom","","","1","\N","0"
"147602","426","1","30000","255","426","\N","f","0","0","1","1","Pilz","mushroom","","","1","\N","0"
"147603","427","1","30000","255","427","\N","f","0","0","1","1","Pilz","mushroom","","","1","\N","0"
"147375","71","1","20","4","71","item.general.jewel","f","0","10900","1","1","goldene Saphirkette","golden sapphire amulet","","","1","goldenSapphireAmulet","55"
"147667","493","1","30000","255","493","\N","f","0","0","1","1","Fenster","window","","","1","\N","0"
"147606","430","1","25","4","430","\N","f","0","0","1","1000","Wachs","wax","","","1","\N","0"
"147668","494","1","30000","255","494","\N","f","0","0","1","1","Fenster","window","","","1","\N","0"
"147608","432","1","30000","255","432","\N","f","0","0","1","1","Dach","roof","","","1","\N","0"
"147609","433","1","30000","255","433","\N","f","0","0","1","1","Dach","roof","","","1","\N","0"
"147610","434","1","30000","255","434","item.lever","f","0","0","1","1","Hebel","lever","","","1","\N","0"
"147611","435","1","30000","255","435","item.lever","f","0","0","1","1","Hebel","lever","","","1","\N","0"
"147612","436","1","30000","255","436","item.lever","f","0","0","1","1","Hebel","lever","","","1","\N","0"
"147613","437","1","30000","255","437","item.lever","f","0","0","1","1","Hebel","lever","","","1","\N","0"
"147614","438","1","30000","255","438","item.lever","f","0","0","1","1","Hebel","lever","","","1","\N","0"
"147615","439","1","30000","255","439","item.lever","f","0","0","1","1","Hebel","lever","","","1","\N","0"
"147616","440","5000","30000","255","440","item.pillar","f","0","0","1","1","Reiterstatue","riderstatue","","","1","\N","0"
"147617","441","5000","30000","255","441","item.pillar","f","0","0","1","1","Reiterstatue","riderstatue","","","1","\N","0"
"147618","443","5000","30000","255","443","item.pillar","f","0","0","1","1","Reiterstatue","riderstatue","","","1","\N","0"
"106655289","3906","1","30000","255","3906","\N","f","0","0","1","1","Efeu Verzierter Raumteiler","Ornate Ivy Room Divider","","","1","\N","0"
"147376","72","1","100","4","72","item.id_72_fishingrod","f","0","2000","1","1","Angel","fishing rod","","","1","fishingRod","5"
"147377","73","1","50","4","73","item.food","f","0","100","1","1000","Forelle","trout","","","1","trout","0"
"147393","74","1","100","4","74","item.id_74_axe","f","0","2000","1","1","Beil","hatchet","","","1","hatchet","5"
"147607","431","1","25","4","431","\N","f","0","200","1","1000","Wachs","wax","","","1","wax","0"
"147636","462","1","10","4","462","\N","f","0","0","1","1","Dealerbutton","dealer chip","","","1","\N","0"
"147640","467","1","30000","255","467","item.pillar","f","0","0","1","1","Licht","light","","","1","\N","0"
"147643","470","5000","30000","255","470","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"147644","471","5000","30000","255","471","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"147645","472","5000","30000","255","472","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"147646","473","5000","30000","255","473","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"147647","474","5000","30000","255","474","\N","f","0","0","1","1","Mauer","wall","","","1","\N","0"
"147648","475","1","30000","255","475","\N","f","0","0","1","1","Zinnen","battlements","","","1","\N","0"
"147649","476","1","30000","255","476","item.doors","f","0","0","1","1","offenes Tor","open gate","","","1","\N","0"
"147650","477","1","30000","255","477","item.doors","f","0","0","1","1","offenes Tor","open gate","","","1","\N","0"
"147651","478","1","30000","255","478","item.doors","f","0","0","1","1","offenes Tor","open gate","","","1","\N","0"
"147652","479","1","30000","255","479","item.doors","f","0","0","1","1","offenes Tor","open gate","","","1","\N","0"
"147653","480","5000","30000","255","480","item.doors","f","0","0","1","1","Tor","gate","","","1","\N","0"
"147654","481","5000","30000","255","481","item.doors","f","0","0","1","1","Tor","gate","","","1","\N","0"
"147655","482","5000","30000","255","482","item.doors","f","0","0","1","1","Tor","gate","","","1","\N","0"
"147656","483","5000","30000","255","483","item.doors","f","0","0","1","1","Tor","gate","","","1","\N","0"
"147657","484","1","30000","255","484","item.doors","f","0","0","1","1","offene Tür","open door","","","1","\N","0"
"147658","485","1","30000","255","485","item.doors","f","0","0","1","1","offene Tür","open door","","","1","\N","0"
"147659","486","5000","30000","255","486","item.doors","f","0","0","1","1","Tür","door","","","1","\N","0"
"147660","487","5000","30000","255","487","item.doors","f","0","0","1","1","Tür","door","","","1","\N","0"
"147661","488","1","30000","255","488","\N","f","0","0","1","1","Zinnen","battlements","","","1","\N","0"
"147662","489","1","30000","255","489","\N","f","0","0","1","1","Zinnen","battlements","","","1","\N","0"
"147663","490","1","30000","255","490","\N","f","0","0","1","1","Zinnen","battlements","","","1","\N","0"
"147664","464","5000","30000","255","464","item.pillar","f","0","0","1","1","Statue","statue","","","1","\N","0"
"147665","491","1","30000","255","491","\N","f","0","0","1","1","Zinnen","battlements","","","1","\N","0"
"147666","492","1","30000","255","492","\N","f","0","0","1","1","Zinnen","battlements","","","1","\N","0"
"147669","495","1","30000","255","495","\N","f","0","0","1","1","Zinnen","battlements","","","1","\N","0"
"147670","496","5000","30000","255","496","item.doors","f","0","0","1","1","Tür","door","","","1","\N","0"
"147671","497","5000","30000","255","497","item.doors","f","0","0","1","1","Tür","door","","","1","\N","0"
"147672","498","1","30000","255","498","\N","f","0","0","1","1","Knochenhaufen","pile of bones","","","1","\N","0"
"147673","499","1","30000","255","499","item.doors","f","0","0","1","1","offenes Tor","open gate","","","1","\N","0"
"147675","501","1","30000","255","501","\N","f","0","0","1","1","Dach","roof","","","1","\N","0"
"147676","502","1","30000","255","502","\N","f","0","0","1","1","Dach","roof","","","1","\N","0"
"147677","503","1","30000","255","503","\N","f","0","0","1","1","Dach","roof","","","1","\N","0"
"147678","504","1","30000","255","504","\N","f","0","0","1","1","Dach","roof","","","1","\N","0"
"147604","428","1","30000","255","428","item.id_428_candletable","f","0","0","1","1","Kerzenziehertisch","chandler table","","","1","chandlerTable","0"
"147641","468","1","30000","255","468","\N","f","0","0","1","1","leerer Spannrahmen","empty strecher","","","1","stretcherOff","0"
"147630","456","1","25","4","456","item.id_456_snowball","f","0","0","1","1000","Schneeball","snowball","","","1","\N","0"
"147674","500","1","30000","255","500","\N","f","0","0","1","1","Dach","roof","","","1","\N","0"
"147680","506","1","30000","255","506","\N","f","0","0","1","1","Wagen","cart","","","1","\N","0"
"147681","507","1","30000","255","506","\N","f","0","0","1","1","Wagen","cart","","","1","\N","0"
"147682","508","5000","30000","255","506","\N","f","0","0","1","1","Säule des Feuers","column of fire","","","1","\N","0"
"147683","509","5000","30000","255","506","\N","f","6","0","1","1","Säule des Feuers","column of fire","","","1","\N","0"
"147684","510","5000","30000","255","506","\N","f","0","0","1","1","Säule des Windes","column of wind","","","1","\N","0"
"147685","511","5000","30000","255","506","\N","f","6","0","1","1","Säule des Windes","column of wind","","","1","\N","0"
"147686","513","1","30000","255","513","\N","f","0","0","1","1","Fässer","barrels","","","1","\N","0"
"147687","514","1","30000","255","514","\N","f","0","0","1","1","Fässer","barrels","","","1","\N","0"
"147688","515","1","30000","255","515","\N","f","0","0","1","1","Fässer","barrels","","","1","\N","0"
"147689","516","1","30000","255","516","\N","f","0","0","1","1","Bierfass","beer barrel","","","1","\N","0"
"106655290","3907","1","30000","255","3907","\N","f","0","0","1","1","Runenverzierte Raumteiler","Runic Room Dividers","","","1","\N","0"
"147692","520","5000","30000","255","520","item.grave","f","0","0","1","1","Grabstein","tomb stone","","","1","\N","0"
"147693","521","1","30000","255","521","item.grave","f","0","0","1","1","Grabstein","tomb stone","","","1","\N","0"
"147694","522","1","30000","255","522","item.general.wood","f","0","0","1","1","Tisch","table","","","1","\N","0"
"147695","523","1","30000","255","523","\N","f","0","0","1","1","kaputter Tisch","destroyed table","","","1","\N","0"
"147696","524","1","30000","255","524","item.general.wood","f","0","0","1","1","Tisch","table","","","1","\N","0"
"147697","525","1","30000","255","525","\N","f","0","0","1","1","kaputter Tisch","destroyed table","","","1","\N","0"
"149098","76","1","200","4","76","item.general.wood","f","0","19600","1","1","Magierstab","mage's staff","","","1","magesStaff","50"
"147394","77","1","200","4","77","item.general.metal","f","0","19600","1","1","Hellebarde","halberd","","","1","halberd","50"
"147395","78","1","100","4","78","item.general.metal","f","0","3300","1","1","Kurzschwert","short sword","","","1","shortSword","20"
"147396","79","1","20","4","79","item.general.jewel","f","0","1500","1","1","goldene Amethystkette","golden amethyst amulet","","","1","goldenAmethystAmulet","10"
"147705","535","1","30000","2","536","\N","f","0","0","1","1","Zwiebelsetzling","onion seedling","","","1","\N","0"
"147706","536","1","30000","2","537","\N","f","0","0","1","1","Zwiebelpflanze","onion plant","","","1","\N","0"
"147707","537","1","30000","2","534","\N","f","0","0","1","1","Zwiebel","onion","","","1","\N","0"
"147708","538","5000","30000","2","539","\N","f","0","0","1","1","kleine Tomatenstaude","small tomato plant","","","1","\N","0"
